Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR12724405,2024/12/31 23:00,2025/2/15 9:48,468728,1006961700,0,2148,877,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/ERR012/12724/ERR12724405/ERR12724405.1,ERX12098904,eccDNA-seq,OTHER,RANDOM PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,ERP157467,PRJEB72688,,1204689,ERS18289229,SAMEA115294723,simple,4565,Triticum aestivum,Ta_RIL_eccDNA70,,,,,,,no,,,,,AGROSCOPE,ERA29264821,,public,690F7258B9956537F2A13C76910E7AAD,E6E5BCC53DB5C915BB1E2AECAA65BBF9
ERR12724406,2025/1/1 0:40,2025/2/15 10:02,519785,1060683033,0,2040,926,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/ERR012/12724/ERR12724406/ERR12724406.1,ERX12098905,eccDNA-seq,OTHER,RANDOM PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,ERP157467,PRJEB72688,,1204689,ERS18289230,SAMEA115294724,simple,4565,Triticum aestivum,Ta_RIL_eccDNA71,,,,,,,no,,,,,AGROSCOPE,ERA29264821,,public,9278FE50A9D4A8F9842486A4794BECB2,DA7FC4F8B50C8FED132B6EF68A5FDAF9
ERR12724407,2024/12/31 23:00,2025/2/15 9:54,558175,1584014704,0,2837,1376,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/ERR012/12724/ERR12724407/ERR12724407.1,ERX12098906,eccDNA-seq,OTHER,RANDOM PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,ERP157467,PRJEB72688,,1204689,ERS18289231,SAMEA115294725,simple,4565,Triticum aestivum,Ta_RIL_eccDNA72,,,,,,,no,,,,,AGROSCOPE,ERA29264821,,public,EBE898885BF91B01FCD591C0C95335EB,CB6B505AE788896E595C1A3B49D19751
ERR12724408,2024/12/31 23:06,2025/2/15 3:43,1808772,3444973566,0,1904,3006,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/ERR012/12724/ERR12724408/ERR12724408.1,ERX12098907,eccDNA-seq,OTHER,RANDOM PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,ERP157467,PRJEB72688,,1204689,ERS18289151,SAMEA115294648,simple,4565,Triticum aestivum,Ta_Arina_eccDNA1,,,,,,,no,,,,,AGROSCOPE,ERA29264822,,public,C7E73F46EA3659268F429A8EC5263D6C,90CCB0600452D6181556D1712089935A
ERR12724409,2024/12/31 23:00,2025/2/15 0:51,1779240,3108501292,0,1747,2719,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/ERR012/12724/ERR12724409/ERR12724409.1,ERX12098908,eccDNA-seq,OTHER,RANDOM PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,ERP157467,PRJEB72688,,1204689,ERS18289152,SAMEA115294649,simple,4565,Triticum aestivum,Ta_Arina_eccDNA2,,,,,,,no,,,,,AGROSCOPE,ERA29264822,,public,BC3C2BC5B7D8D58327BEEA8A950C8A09,83107E6BFBE0FE921095F7A291E0E7C5
ERR12724410,2024/12/31 22:52,2025/2/15 0:40,991776,1577958288,0,1591,1385,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/ERR012/12724/ERR12724410/ERR12724410.1,ERX12098909,eccDNA-seq,OTHER,RANDOM PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,ERP157467,PRJEB72688,,1204689,ERS18289153,SAMEA115294650,simple,4565,Triticum aestivum,Ta_Arina_eccDNA3,,,,,,,no,,,,,AGROSCOPE,ERA29264822,,public,2421825913CD9404CA0D1DD21082D1F2,F8361039B639A3585F2CD0B7AEDD3D8D
ERR12724411,2024/12/31 23:00,2025/2/15 9:51,1497079,2654790797,0,1773,2322,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/ERR012/12724/ERR12724411/ERR12724411.1,ERX12098910,eccDNA-seq,OTHER,RANDOM PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,ERP157467,PRJEB72688,,1204689,ERS18289154,SAMEA115294651,simple,4565,Triticum aestivum,Ta_Arina_eccDNA4,,,,,,,no,,,,,AGROSCOPE,ERA29264822,,public,418881D8F68D4AEE2FACEF5DE6B6F399,E1ECD232DC2AEA5D66EBDF851952E176
ERR12724412,2025/1/1 2:02,2025/2/15 16:57,1264616,2405000493,0,1901,2097,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/ERR012/12724/ERR12724412/ERR12724412.1,ERX12098911,eccDNA-seq,OTHER,RANDOM PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,ERP157467,PRJEB72688,,1204689,ERS18289155,SAMEA115294652,simple,4565,Triticum aestivum,Ta_Arina_eccDNA5,,,,,,,no,,,,,AGROSCOPE,ERA29264822,,public,84380D676A48C2A4D364E27F181BE27F,273DDEE99A2DBFD8D73A2B2A9EBC91CD
ERR12724413,2024/12/31 23:06,2025/2/15 3:43,1279807,2158262145,0,1686,1891,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-run-38/ERR012/12724/ERR12724413/ERR12724413.1,ERX12098912,eccDNA-seq,OTHER,RANDOM PCR,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,ERP157467,PRJEB72688,,1204689,ERS18289156,SAMEA115294653,simple,4565,Triticum aestivum,Ta_Arina_eccDNA6,,,,,,,no,,,,,AGROSCOPE,ERA29264822,,public,DB9CFBD4C9690C6AF5557663E7D216AE,866E9EF48E34FC5661AB633306EC745F
ERR12724677,2025/1/1 0:40,2025/3/2 12:14,31177528,9353258400,31177528,300,2835,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/ERR012/12724/ERR12724677/ERR12724677.lite.1,ERX12099086,Stranded RNA-seq,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,ERP157467,PRJEB72688,,1204689,ERS18289145,SAMEA115294642,simple,4565,Triticum aestivum,Ta_RNASEQ1,,,,,,,no,,,,,AGROSCOPE,ERA29265012,,public,5C1D324139407584BD146FCF5A888CA9,2468F9F8221B77B0F797013883E4D2BA
ERR12724678,2025/1/1 0:29,2025/2/15 10:05,29723290,8916987000,29723290,300,2747,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/ERR012/12724/ERR12724678/ERR12724678.lite.1,ERX12099087,Stranded RNA-seq,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,ERP157467,PRJEB72688,,1204689,ERS18289146,SAMEA115294643,simple,4565,Triticum aestivum,Ta_RNASEQ2,,,,,,,no,,,,,AGROSCOPE,ERA29265012,,public,D8B293C9BB1C879732973BBDE9DC82A7,BC91E86D5DE8871F484B0D432CCB0200
ERR12724679,2025/1/1 0:47,2025/2/15 23:45,32485277,9745583100,32485277,300,2988,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/ERR012/12724/ERR12724679/ERR12724679.lite.1,ERX12099088,Stranded RNA-seq,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,ERP157467,PRJEB72688,,1204689,ERS18289147,SAMEA115294644,simple,4565,Triticum aestivum,Ta_RNASEQ3,,,,,,,no,,,,,AGROSCOPE,ERA29265012,,public,A99B36253F2EE50C9DC98D3EE0B1FDD4,7ADEB2C5C1865285C7A32FB91606DCF0
ERR12724680,2025/1/1 0:24,2025/2/15 8:35,31999950,9599985000,31999950,300,2958,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/ERR012/12724/ERR12724680/ERR12724680.lite.1,ERX12099089,Stranded RNA-seq,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,ERP157467,PRJEB72688,,1204689,ERS18289148,SAMEA115294645,simple,4565,Triticum aestivum,Ta_RNASEQ4,,,,,,,no,,,,,AGROSCOPE,ERA29265012,,public,3A2787EA19D51A28DD334D1ADA382BCB,C5873FF18414324CAF2B47BE77C0455F
ERR12724681,2024/12/31 23:00,2025/2/15 9:53,31106719,9332015700,31106719,300,2880,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/ERR012/12724/ERR12724681/ERR12724681.lite.1,ERX12099090,Stranded RNA-seq,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,ERP157467,PRJEB72688,,1204689,ERS18289149,SAMEA115294646,simple,4565,Triticum aestivum,Ta_RNASEQ5,,,,,,,no,,,,,AGROSCOPE,ERA29265012,,public,4DDF99D1CEFE7592F8A64F43F04627D2,81BEF64BC9926F7617E1D617DB8A4601
ERR12724682,2025/1/1 0:56,2025/2/16 0:04,30880188,9264056400,30880188,300,2863,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/ERR012/12724/ERR12724682/ERR12724682.lite.1,ERX12099091,Stranded RNA-seq,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,ERP157467,PRJEB72688,,1204689,ERS18289150,SAMEA115294647,simple,4565,Triticum aestivum,Ta_RNASEQ6,,,,,,,no,,,,,AGROSCOPE,ERA29265012,,public,A0E8D8B4A79B36A6401BED4B7354021A,FAC987CB51635A81121870C2B974EF98
ERR16932737,2026/4/1 2:00,2026/4/4 0:10,8613779,48289454019,0,5606,40286,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-run-1001/ERR016/16932/ERR16932737/ERR16932737.1,ERX16317793,,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,ERP157467,PRJEB72688,,1204689,ERS29506609,SAMEA122002063,simple,4565,Triticum aestivum,SAMEA122002063,,,,,,,no,,,,,AGROSCOPE,ERA36047188,,public,5986E6353C86735D17BF7015D5FD88C3,6770B6CCF2FDCB5A4842F3C510273BAC
ERR16941880,2026/4/2 23:55,2026/4/3 17:54,14723926,52152081829,0,3541,45184,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-run-1001/ERR016/16941/ERR16941880/ERR16941880.1,ERX16326793,,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,ERP157467,PRJEB72688,,1204689,ERS29506612,SAMEA122002066,simple,4565,Triticum aestivum,SAMEA122002066,,,,,,,no,,,,,AGROSCOPE,ERA36051011,,public,620DAC03FC434102F0FDF126FF576497,DAB434859997392403825F042C943D24
ERR16958955,2026/4/3 0:31,2026/4/3 20:30,12694063,66846131300,0,5265,57121,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-run-1001/ERR016/16958/ERR16958955/ERR16958955.1,ERX16342551,,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,ERP157467,PRJEB72688,,1204689,ERS29506614,SAMEA122002068,simple,4565,Triticum aestivum,SAMEA122002068,,,,,,,no,,,,,AGROSCOPE,ERA36053599,,public,E179173A59C85F762DC4B509A3B39B46,060D3A6006F25608D04A08C57CE821D1
ERR16962265,2026/4/4 0:29,2026/4/4 9:11,19790137,67724474272,0,3422,56791,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-run-1001/ERR016/16962/ERR16962265/ERR16962265.1,ERX16345839,,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,ERP157467,PRJEB72688,,1204689,ERS29506610,SAMEA122002064,simple,4565,Triticum aestivum,SAMEA122002064,,,,,,,no,,,,,AGROSCOPE,ERA36056297,,public,149A981B2A2FD51FAE4ECAF83926EAD9,4E981A954EDCD85FB9CD1927BAA85E0B
ERR16977911,2026/4/8 0:50,2026/4/8 15:33,22713105,63762686856,0,2807,55768,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-run-1001/ERR016/16977/ERR16977911/ERR16977911.1,ERX16361477,,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,ERP157467,PRJEB72688,,1204689,ERS29506613,SAMEA122002067,simple,4565,Triticum aestivum,SAMEA122002067,,,,,,,no,,,,,AGROSCOPE,ERA36060343,,public,F55E17FA5821CB5A87B32A0F18BD85C7,7A838915B1ECF70C7F48772E705F8EB4
ERR16981186,2026/4/9 22:09,2026/4/10 5:15,16686204,63105558607,0,3781,54297,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-run-1001/ERR016/16981/ERR16981186/ERR16981186.1,ERX16364723,,WGS,RANDOM,GENOMIC,SINGLE,0,0,OXFORD_NANOPORE,PromethION,ERP157467,PRJEB72688,,1204689,ERS29506615,SAMEA122002069,simple,4565,Triticum aestivum,SAMEA122002069,,,,,,,no,,,,,AGROSCOPE,ERA36060785,,public,30451093113EB3577131A065885A7B41,30FC8F697D1B87A1BEB91BA09D3A3962
ERR1830498,2017/2/21 15:18,2017/2/23 4:20,37043,13765251,37043,371,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/830/ERR1830498/ERR1830498.sralite.1,ERX1892474,AtCG1,WGS,RANDOM,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina MiSeq,ERP015098,PRJEB13537,,343099,ERS1555991,SAMEA88407418,simple,3702,Arabidopsis thaliana,SAMEA88407418,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA812843,,public,B0A0CC365A83047D5D3EF4FD4CD38689,9A7C14710BB3CAF97B4352E6D2112A73
ERR1830499,2017/2/21 15:18,2017/2/23 4:20,85455,37057518,85455,433,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/830/ERR1830499/ERR1830499.sralite.1,ERX1892475,AtCT1,WGS,RANDOM,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina MiSeq,ERP015098,PRJEB13537,,343099,ERS1555992,SAMEA88408168,simple,3702,Arabidopsis thaliana,SAMEA88408168,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA812843,,public,3A75E59BCDB1AB66266CC60F2A9B021D,7377B08FDB9623257FF65EA9C4219878
ERR1830500,2017/2/21 15:18,2017/2/23 4:21,207641,57717640,207641,277,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/830/ERR1830500/ERR1830500.sralite.1,ERX1892476,AteG1,WGS,RANDOM,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina MiSeq,ERP015098,PRJEB13537,,343099,ERS1555984,SAMEA88402168,simple,3702,Arabidopsis thaliana,SAMEA88402168,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA812843,,public,D994022A580C42A7E842BAE3003C18C1,08D14C395DEAD0ED5C1AC32BC1749531
ERR1830501,2017/2/21 15:18,2017/2/23 4:21,293959,112894349,293959,384,76,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/830/ERR1830501/ERR1830501.sralite.1,ERX1892477,AteT1,WGS,RANDOM,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina MiSeq,ERP015098,PRJEB13537,,343099,ERS1555985,SAMEA88402918,simple,3702,Arabidopsis thaliana,SAMEA88402918,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA812843,,public,EB9BB0E5E61B80EBCD90FECB5449C27B,F240C246C75ACA6B3DC98404D8258E0E
ERR1830502,2017/2/21 15:18,2017/2/23 4:22,970819,342998145,970819,353,222,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/830/ERR1830502/ERR1830502.sralite.1,ERX1892478,OsCT1,WGS,RANDOM,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina MiSeq,ERP015098,PRJEB13537,,343099,ERS1555986,SAMEA88403668,simple,39947,Oryza sativa Japonica Group,SAMEA88403668,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA812843,,public,FC903CE19F14F9F90FB364C08D0B10F9,C82B527090D45ACA0C6D5BD15802F536
ERR1830503,2017/2/21 15:18,2017/2/23 4:23,2006406,629478911,2006406,313,365,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/830/ERR1830503/ERR1830503.sralite.1,ERX1892479,CR,WGS,RANDOM,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina MiSeq,ERP015098,PRJEB13537,,343099,ERS1555987,SAMEA88404418,simple,39947,Oryza sativa Japonica Group,SAMEA88404418,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA812843,,public,96C9C2AAC0F4D1BB4778962142DE4539,9F89CCAEFA68E55EF0C6A9FDB6CACBA0
ERR1830504,2017/2/21 15:18,2017/2/23 4:23,857780,289447437,857780,337,189,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/830/ERR1830504/ERR1830504.sralite.1,ERX1892480,OsCG1,WGS,RANDOM,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina MiSeq,ERP015098,PRJEB13537,,343099,ERS1555988,SAMEA88405168,simple,39947,Oryza sativa Japonica Group,SAMEA88405168,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA812843,,public,DD42A184D1ABAE7DE8A03AD4853F0A0E,83DE60484D5B598876460F584DBF4987
ERR1830505,2017/2/21 15:18,2017/2/23 4:24,1474492,491035276,1474492,333,323,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/830/ERR1830505/ERR1830505.sralite.1,ERX1892481,OsLT1,WGS,RANDOM,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina MiSeq,ERP015098,PRJEB13537,,343099,ERS1555989,SAMEA88405918,simple,39947,Oryza sativa Japonica Group,SAMEA88405918,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA812843,,public,FB7EAC1EAF5988B8069283A4E69EC80D,94F24F2B2A5744180100990385C02274
ERR1830506,2017/2/21 15:18,2017/2/23 4:25,1377010,408830416,1377010,296,268,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/830/ERR1830506/ERR1830506.sralite.1,ERX1892482,OsLG1,WGS,RANDOM,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina MiSeq,ERP015098,PRJEB13537,,343099,ERS1555993,SAMEA88408918,simple,39947,Oryza sativa Japonica Group,SAMEA88408918,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA812843,,public,3431C74087BFF6161B7ACEE121F6FC68,72252AFF6C74EFD57EDFAD83C1265407
ERR1830507,2017/2/21 15:18,2017/2/23 4:24,1091890,287780834,1091890,263,172,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/830/ERR1830507/ERR1830507.sralite.1,ERX1892483,R2S,WGS,RANDOM,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina MiSeq,ERP015098,PRJEB13537,,343099,ERS1555994,SAMEA88409668,simple,39947,Oryza sativa Japonica Group,SAMEA88409668,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA812843,,public,FE6520A4352D3054EBCB33BAA265731F,79D4EE4E150830A5091D2821D827EB9F
ERR1830508,2017/2/21 15:18,2017/2/23 4:24,656794,208394181,656794,317,123,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/830/ERR1830508/ERR1830508.sralite.1,ERX1892484,GR,WGS,RANDOM,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina MiSeq,ERP015098,PRJEB13537,,343099,ERS1555990,SAMEA88406668,simple,39947,Oryza sativa Japonica Group,SAMEA88406668,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA812843,,public,14C9FF4655ADEC7D82946A51A49435D9,8774F8E24F8D2D0409B678288D8DEE03
ERR6326000,2021/9/30 11:25,2021/10/8 1:37,337345,169347190,337345,502,94,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/ERR006/6326/ERR6326000/ERR6326000.lite.1,ERX5957697,unspecified,OTHER,other,OTHER,PAIRED,1,0,ILLUMINA,Illumina HiSeq 3000,ERP130605,PRJEB46420,,748321,ERS6670417,SAMEA8987716,simple,3702,Arabidopsis thaliana,SAMEA8987716,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA5299454,,public,F04936E9CC75E34738911B3C4007E304,BE37C63DD8333AE3CFA722720BC4183B
ERR6326020,2021/9/26 1:08,2021/9/26 20:27,154105,430691964,0,2794,370,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/ERR006/6326/ERR6326020/ERR6326020.1,ERX5957717,eccDNA,OTHER,other,OTHER,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP130605,PRJEB46420,,748321,ERS6670423,SAMEA8987722,simple,4565,Triticum aestivum,SAMEA8987722,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA5301383,,public,0672B6B388EB66F5B161D6A7BAE45717,BFC57159C96A4C52275D460259F10047
ERR6326021,2021/9/26 1:08,2021/9/26 20:24,85068,179685981,0,2112,154,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-run-834/ERR006/6326/ERR6326021/ERR6326021.1,ERX5957718,eccDNA,OTHER,other,OTHER,SINGLE,0,0,OXFORD_NANOPORE,MinION,ERP130605,PRJEB46420,,748321,ERS6670424,SAMEA8987723,simple,4565,Triticum aestivum,SAMEA8987723,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA5301383,,public,A7E28C7A0960C8E403BCDB23699DB11B,2D94E926F378FB1E43B701D812F1F7A8
ERR6326075,2021/9/26 1:08,2021/11/16 17:15,461754,231800508,461754,502,128,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR006/6326/ERR6326075/ERR6326075.lite.1,ERX5957772,unspecified,OTHER,other,OTHER,PAIRED,1,0,ILLUMINA,Illumina HiSeq 4000,ERP130605,PRJEB46420,,748321,ERS6670451,SAMEA8987750,simple,3702,Arabidopsis thaliana,SAMEA8987750,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA5302847,,public,CD8829AA2D57CEF3B4FBA8C364B8E66E,90C2964E5788535AF89EB8C29D5758BE
ERR6326076,2021/9/26 1:08,2021/9/26 20:22,279299,140208098,279299,502,78,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR006/6326/ERR6326076/ERR6326076.lite.1,ERX5957773,unspecified,OTHER,other,OTHER,PAIRED,1,0,ILLUMINA,Illumina HiSeq 4000,ERP130605,PRJEB46420,,748321,ERS6670452,SAMEA8987751,simple,3702,Arabidopsis thaliana,SAMEA8987751,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA5302847,,public,7E32CD2C395468C8C24BD553AB54BDFF,DF8BCEA42258BCF1B44B3BBFFD5DE7F6
ERR6326077,2021/9/26 1:08,2021/9/26 20:23,661934,332290868,661934,502,183,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR006/6326/ERR6326077/ERR6326077.lite.1,ERX5957774,unspecified,OTHER,other,OTHER,PAIRED,1,0,ILLUMINA,Illumina HiSeq 4000,ERP130605,PRJEB46420,,748321,ERS6670453,SAMEA8987752,simple,3702,Arabidopsis thaliana,SAMEA8987752,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA5302847,,public,43888297CAA1E933E0140A6C55F83AE9,8EED5FE2C7CD03036D9BC783677E0FCB
ERR6326084,2021/9/26 4:39,2021/9/27 4:53,4098054,2057223108,4098054,502,701,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/ERR006/6326/ERR6326084/ERR6326084.lite.1,ERX5957781,eccDNA,OTHER,other,OTHER,PAIRED,1,0,ILLUMINA,Illumina HiSeq 4000,ERP130605,PRJEB46420,,748321,ERS6670460,SAMEA8987759,simple,4565,Triticum aestivum,SAMEA8987759,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA5302992,,public,80B1EFBB882F0D039B14435BFE4BCB29,9D738C20A9E2933AE2D46BE75A21E91E
ERR6326085,2021/9/26 4:39,2021/9/27 4:59,4192164,2104466328,4192164,502,716,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR006/6326/ERR6326085/ERR6326085.lite.1,ERX5957782,eccDNA,OTHER,other,OTHER,PAIRED,1,0,ILLUMINA,Illumina HiSeq 4000,ERP130605,PRJEB46420,,748321,ERS6670461,SAMEA8987760,simple,4565,Triticum aestivum,SAMEA8987760,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA5302992,,public,EED850FBBB9ACCB10EC57366145F637C,B6B4D4D068F51456336C79831D2C5467
ERR6559223,2021/9/28 4:37,2021/10/4 7:00,337345,169347190,337345,502,94,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/ERR006/6559/ERR6559223/ERR6559223.lite.1,ERX6185413,unspecified,OTHER,other,OTHER,PAIRED,250,0,ILLUMINA,Illumina HiSeq 4000,ERP130605,PRJEB46420,,748321,ERS7274081,SAMEA9551324,simple,3702,Arabidopsis thaliana,SAMEA9551324,,,,,,,no,,,,,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,ERA5917884,,public,F04936E9CC75E34738911B3C4007E304,BE37C63DD8333AE3CFA722720BC4183B
